,Symbol,Side,Cxl,Quantity,Price,Bid,Ask,TDats,Dats,DatsTradeID,TradeTime,TradeSS,TradeCommType,SourceCommison,Account,OrderID,GTL,TrailerInfo,TrailerSymbol,Clr,TrailerID,Unkown
152,CERS,SS,NEW,100,2.35,2.35,2.35,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,24,502260,854300
153,CERS,SS,NEW,200,2.35,2.35,2.35,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,24,502264,854300
154,CERS,SS,NEW,100,2.35,2.35,2.35,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,24,502268,854300
155,CERS,SS,NEW,100,2.35,2.35,2.35,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,24,502273,854300
156,CERS,SS,NEW,200,2.35,2.35,2.35,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,24,502278,854300
157,CERS,SS,NEW,200,2.35,2.35,2.35,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,24,502285,854300
158,CERS,SS,NEW,300,2.35,2.35,2.35,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,24,502289,854300
159,CERS,SS,NEW,100,2.35,2.35,2.35,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,24,502310,854300
160,CERS,SS,NEW,100,2.35,2.35,2.36,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,24,502317,854300
161,CERS,SS,NEW,100,2.355,2.35,2.36,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,27,502711,854300
162,CERS,SS,NEW,100,2.35,2.35,2.36,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,29,502959,854300
163,S,SS,NEW,40,8.2,8.2,8.21,1406,1917061,49900004,11:22,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,31,503178,473640
164,S,SS,NEW,100,8.21,8.21,8.21,1406,1917061,49900004,11:23,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,14,507357,473640
165,S,SS,NEW,100,8.2,8.2,8.21,1406,1917061,49900004,11:23,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,14,507366,473640
166,S,SS,NEW,100,8.2,8.2,8.21,1406,1917061,49900004,11:23,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,55,512847,473640
167,S,SS,NEW,100,8.21,8.21,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,4,514037,473640
168,S,SS,NEW,1100,8.2,8.2,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,4,514045,473640
169,S,SS,NEW,100,8.2,8.2,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,4,514057,473640
170,S,SS,NEW,200,8.2,8.2,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,4,514061,473640
171,S,SS,NEW,100,8.2,8.2,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,4,514066,473640
172,S,SS,NEW,100,8.2,8.2,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,4,514074,473640
173,S,SS,NEW,100,8.2,8.2,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516561,473640
174,S,SS,NEW,200,8.2,8.2,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516569,473640
175,S,SS,NEW,2700,8.19,8.19,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516582,473640
176,S,SS,NEW,100,8.19,8.19,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516586,473640
177,S,SS,NEW,300,8.19,8.19,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516593,473640
178,S,SS,NEW,100,8.19,8.19,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516596,473640
179,S,SS,NEW,200,8.19,8.19,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516600,473640
180,S,SS,NEW,100,8.19,8.19,8.21,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516619,473640
181,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516627,473640
182,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516640,473640
183,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516645,473640
184,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516647,473640
185,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516650,473640
186,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516653,473640
187,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516665,473640
188,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516673,473640
189,S,SS,NEW,200,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516678,473640
190,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516683,473640
191,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516688,473640
192,S,SS,NEW,200,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,26,516726,473640
193,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,32,517656,473640
194,CERS,SS,NEW,100,2.35,2.35,2.36,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,46,519287,854300
195,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:24,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,49,519642,473640
196,S,SS,NEW,800,8.19,8.19,8.2,1406,1917061,49900004,11:25,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,2,521066,473640
197,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:25,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,2,521077,473640
198,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:25,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,3,521257,473640
199,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:25,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,4,521273,473640
200,S,SS,NEW,40,8.19,8.19,8.2,1406,1917061,49900004,11:25,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,27,524508,473640
201,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:25,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,27,524557,473640
202,S,SS,NEW,200,8.19,8.19,8.2,1406,1917061,49900004,11:25,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,45,526946,473640
203,S,SS,NEW,200,8.19,8.19,8.2,1406,1917061,49900004,11:25,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,45,526954,473640
204,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,15,530141,473640
205,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,15,530149,473640
206,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,16,530324,473640
207,S,SS,NEW,500,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,42,533305,473640
208,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,42,533327,473640
209,S,SS,NEW,200,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,42,533333,473640
210,S,SS,NEW,300,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,42,533340,473640
211,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,42,533361,473640
212,CERS,SS,NEW,100,2.355,2.35,2.36,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.01,AABBC,1706149900003,CERS,47,533879,854300
213,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,534355,473640
214,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,534367,473640
215,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,54,534742,473640
216,S,SS,NEW,200,8.19,8.19,8.2,1406,1917061,49900004,11:26,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,54,534774,473640
217,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:27,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,12,536636,473640
218,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:27,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,31,538399,473640
219,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:27,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,53,540468,473640
220,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:27,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,53,540479,473640
221,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,21,543068,473640
222,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,28,543773,473640
223,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,34,544341,473640
224,S,SS,NEW,300,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,34,544351,473640
225,S,SS,NEW,300,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,34,544360,473640
226,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,34,544362,473640
227,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,34,544365,473640
228,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,34,544420,473640
229,S,SS,NEW,800,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,41,544961,473640
230,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,41,544988,473640
231,S,SS,NEW,100,8.19,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,41,544996,473640
232,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545179,473640
233,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545187,473640
234,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545194,473640
235,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545208,473640
236,S,SS,NEW,90,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545213,473640
237,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545217,473640
238,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545220,473640
239,S,SS,NEW,600,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545225,473640
240,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545237,473640
241,S,SS,NEW,1000,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545249,473640
242,S,SS,NEW,101,8.18,8.2,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545261,473640
243,S,SS,NEW,99,8.18,8.19,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545264,473640
244,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545268,473640
245,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545276,473640
246,S,SS,NEW,300,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545293,473640
247,S,SS,NEW,100,8.185,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545315,473640
248,S,SS,NEW,40,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545317,473640
249,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545320,473640
250,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545325,473640
251,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545339,473640
252,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545363,473640
253,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545376,473640
254,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545396,473640
255,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545400,473640
256,S,SS,NEW,200,8.185,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545402,473640
257,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545404,473640
258,S,SS,NEW,200,8.185,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545407,473640
259,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545409,473640
260,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545411,473640
261,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545413,473640
262,S,SS,NEW,40,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545415,473640
263,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545417,473640
264,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545419,473640
265,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545422,473640
266,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545427,473640
267,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545430,473640
268,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545432,473640
269,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545434,473640
270,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545436,473640
271,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545438,473640
272,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545440,473640
273,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545442,473640
274,S,SS,NEW,200,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545444,473640
275,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545447,473640
276,S,SS,NEW,300,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545600,473640
277,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545604,473640
278,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545608,473640
279,S,SS,NEW,100,8.18,8.18,8.2,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,44,545621,473640
280,S,SS,NEW,100,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,45,545680,473640
281,S,SS,NEW,200,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,45,545691,473640
282,S,SS,NEW,100,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,45,545693,473640
283,S,SS,NEW,500,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,45,545696,473640
284,S,SS,NEW,100,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,50,546287,473640
285,S,SS,NEW,200,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,50,546298,473640
286,S,SS,NEW,600,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,50,546308,473640
287,S,SS,NEW,100,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,50,546312,473640
288,S,SS,NEW,100,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,50,546317,473640
289,S,SS,NEW,100,8.18,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,50,546322,473640
290,S,SS,NEW,2800,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546482,473640
291,S,SS,NEW,1487,8.19,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546492,473640
292,S,SS,NEW,2013,8.19,8.18,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546500,473640
293,S,SS,NEW,100,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546514,473640
294,S,SS,NEW,300,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546518,473640
295,S,SS,NEW,550,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546537,473640
296,S,SS,NEW,508,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546551,473640
297,S,SS,NEW,150,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546567,473640
298,S,SS,NEW,600,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546571,473640
299,S,SS,NEW,350,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546575,473640
300,S,SS,NEW,200,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546583,473640
301,S,SS,NEW,350,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546587,473640
302,S,SS,NEW,300,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546593,473640
303,S,SS,NEW,100,8.19,8.19,8.19,1406,1917061,49900004,11:28,ContraSSFREX,704,PerUnit,TERM,0.03,EEFFGG,1706149900004,MSCO,51,546598,473640
